"COMPANY 
","FROM YEAR 
","TO YEAR 
","ATTACHMENT 
","**XBRL 
","ORIGINAL SUBMISSION DATE 
","LATEST REVISION DATE 
"
"SANGAM (INDIA) LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/SANGAMIND_30082024202736_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235335_30082024082801_WEB.xml","30-Aug-2024","-"
"BHARAT WIRE ROPES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/BHARATWIRE_30082024195207_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235282_30082024075246_WEB.xml","30-Aug-2024","-"
"VENUS PIPES & TUBES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/VENUSPIPES_30082024194315_Intimation_of_BRSR31324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235265_30082024074356_WEB.xml","30-Aug-2024","-"
"Affle (India) Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/AFFLE_30082024193150_BRSRintimation30082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235248_30082024073321_WEB.xml","30-Aug-2024","-"
"Container Corporation of India Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/CONCOR_30082024181906_BRSR_2324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235132_30082024061915_WEB.xml","30-Aug-2024","-"
"Choice International Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/CHOICE_30082024180640_upload.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235108_30082024060711_WEB.xml","30-Aug-2024","-"
"Star Health and Allied Insurance Company Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/STARHEALTH_30082024175146_BRSRFY24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235095_30082024055222_WEB.xml","30-Aug-2024","-"
"VIDHI SPECIALTY FOOD INGREDIENTS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/VIDHIING_30082024174429_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235079_30082024054508_WEB.xml","30-Aug-2024","-"
"Healthcare Global Enterprises Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/HCG1_30082024174446_HCGBRSR2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235078_30082024054507_WEB.xml","30-Aug-2024","-"
"BANNARI AMMAN SUGARS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/BANARISUG_30082024173001_BRSR2024SE.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1235056_30082024053034_WEB.xml","30-Aug-2024","-"
"Juniper Hotels Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/JUNIPER_19092024184936_BRSRsigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1245901_19092024064953_WEB.xml","30-Aug-2024","19-Sep-2024"
"Dilip Buildcon Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/DBL_30082024132211_BRSR_f.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234770_30082024012246_WEB.xml","30-Aug-2024","-"
"IRB Infrastructure Developers Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/IRB_30082024112720_BRSR_Intimation_2024_sd.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234673_30082024113613_WEB.xml","30-Aug-2024","-"
"Solara Active Pharma Sciences Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SOLARA_30082024103525_BRSR2024Solara.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234640_30082024103555_WEB.xml","30-Aug-2024","-"
"NRB Bearing Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/NRBBEARING1_29082024235632_BRSR2024sd.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234626_29082024115839_WEB.xml","29-Aug-2024","-"
"Popular Vehicles and Services Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/9072530155_29082024234127_BRSRINTIMATIONFINALSD.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234620_29082024114152_WEB.xml","29-Aug-2024","-"
"Aarti Drugs Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/AARTIDRUGS_29082024232019_ADL.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234607_29082024112307_WEB.xml","29-Aug-2024","-"
"CCL PRODUCTS (INDIA) LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/CCL_29082024231004_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234600_29082024111020_WEB.xml","29-Aug-2024","-"
"Paras Defence and Space Technologies Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PARAS_29082024221851_BRSRPDSTL2324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234593_29082024103029_WEB.xml","29-Aug-2024","-"
"HI-TECH PIPES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/HITECH_29082024222057_Intimation_BRSR_FY24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234591_29082024102711_WEB.xml","29-Aug-2024","-"
"Landmark Cars Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/LANDMARK_29082024204521_LCL_BRSR_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234561_29082024085327_WEB.xml","29-Aug-2024","-"
"Gujarat Narmada Valley Fertilizers and Chemicals Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/rajeshpillai8741_29082024193201_F_BRSR_23_24_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234508_29082024074122_WEB.xml","29-Aug-2024","-"
"PVR INOX LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/PVRLTD_29082024192854_BRSRPVRINOXFY202324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234483_29082024072955_WEB.xml","29-Aug-2024","-"
"Ami Organics Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/AMIORG_29082024191546_CoveringwithBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234457_29082024071615_WEB.xml","29-Aug-2024","-"
"GODAWARI POWER AND ISPAT LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/GPIL_29082024185518_GPILNSEBSESUBMISSIONOFBRSR29082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234430_29082024065626_WEB.xml","29-Aug-2024","-"
"Pitti Engineering Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PITTIENG_29082024183600_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234410_29082024063619_WEB.xml","29-Aug-2024","-"
"THE INDIA CEMENTS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/INDIACEM_29082024181447_SEsltrdt28082024ICLBRSR2024sd.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234362_29082024061629_WEB.xml","29-Aug-2024","-"
"Medi Assist Healthcare Services Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/MEDIASSIST_29082024175848_MAHSBRSRforFY24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234323_29082024055908_WEB.xml","29-Aug-2024","-"
"Jubilant Industries Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/JUBLINDS_29082024175430_StxIntimationSigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234320_29082024055514_WEB.xml","29-Aug-2024","-"
"Sandhar Technologies Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SANDHAR_29082024174550_STL_BRSR_Intimation_2024_signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234315_29082024054858_WEB.xml","29-Aug-2024","-"
"Sun TV Network Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SUNTV1_29082024165510_BRSR_SunTV_2023_24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234224_29082024045533_WEB.xml","29-Aug-2024","-"
"Paisalo Digital Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PAISALO_29082024163203_NSE_BSE_BRSR_2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234196_29082024043236_WEB.xml","29-Aug-2024","-"
"BEML Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/BEML_29082024161922_BRSRFullSigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234185_29082024041948_WEB.xml","29-Aug-2024","-"
"APOLLO HOSPITALS ENTERPRISE LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/APOLLOHOSP_29082024160540_BRSR_FY2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1234168_29082024040826_WEB.xml","29-Aug-2024","-"
"Kingfa Science & Technology (India) Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/KINGFA_29082024114411_BRSR_2023_24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233996_29082024115605_WEB.xml","29-Aug-2024","-"
"Monarch Networth Capital Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/MONARCH_29082024112438_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233973_29082024112910_WEB.xml","29-Aug-2024","-"
"Matrimony.com Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/MATRIMONY_29082024101535_NSESubmissionofBRSR12Jul24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233937_29082024101948_WEB.xml","29-Aug-2024","-"
"Vardhman Holdings Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/VHL_28082024225653_VHL_BRSR_2023_24_sd.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233896_28082024105738_WEB.xml","28-Aug-2024","-"
"Shaily Engineering Plastics Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/Shailyengineering_28082024215941_Intimation_for_BRSR_28082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233880_28082024100004_WEB.xml","28-Aug-2024","-"
"Vardhman Acrylics Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/VARDHACRLC_28082024213932_BRSR_2023_24_sd.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233868_28082024094036_WEB.xml","28-Aug-2024","-"
"Paramount Communications Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PARACABLES_28082024212553_BRSRReportFY2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233863_28082024092634_WEB.xml","28-Aug-2024","-"
"Vardhman Textiles Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/VTL_28082024212219_BRSR_2023_24_VTXL.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233860_28082024092244_WEB.xml","28-Aug-2024","-"
"Gujarat State Petronet Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GSPL_28082024205800_BusinessResponsibiltyandSustainabilityReport.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233851_28082024085957_WEB.xml","28-Aug-2024","-"
"Southern Petrochemicals Industries Corporation  Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SPIC_28082024204846_Intimation_on_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233848_28082024084922_WEB.xml","28-Aug-2024","-"
"Puravankara Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PURVA_28082024204728_BRSR_F.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233847_28082024084800_WEB.xml","28-Aug-2024","-"
"V.S.T TILLERS TRACTORS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/VSTTILLERS_28082024201845_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233830_28082024081917_WEB.xml","28-Aug-2024","-"
"Krsnaa Diagnostics Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/KRSNAA_28082024200115_543328_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233812_28082024080138_WEB.xml","28-Aug-2024","-"
"SKIPPER LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/skipper_28082024193115_SKIPPERBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233799_28082024073922_WEB.xml","28-Aug-2024","-"
"PNB GILTS LTD.",2023,2024,"https://nsearchives.nseindia.com/corporate/PNBGILTSYS_28082024193319_STX_AR_280824.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233790_28082024073513_WEB.xml","28-Aug-2024","-"
"SML ISUZU LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/SMLISUZU_28082024192238_60lettertoseBRSR28082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233781_28082024073051_WEB.xml","28-Aug-2024","-"
"Uniparts India Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/Earth_2018_28082024185636_BRSRUIL.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233734_28082024065651_WEB.xml","28-Aug-2024","-"
"Gokaldas Exports Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GOKEX_28082024185400_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233728_28082024065450_WEB.xml","28-Aug-2024","-"
"Garden Reach Shipbuilders & Engineers Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GRSE_28082024185338_Business_Responsibility_and_Sustainability_Report_FY_2023_24_of_GRSE.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233725_28082024065355_WEB.xml","28-Aug-2024","-"
"Vardhman Special Steels Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/VSSL_28082024183422_BRSR_2023_24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233705_28082024063439_WEB.xml","28-Aug-2024","-"
"GULSHAN POLYOLS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/GULPOLY_28082024182619_Intimation28082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233691_28082024062701_WEB.xml","28-Aug-2024","-"
"eClerx Services Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/ECLERX_28082024174650_BSENSEFY2024BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233612_28082024054702_WEB.xml","28-Aug-2024","-"
"RUSHIL DECOR LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/RUSHIL_28082024173307_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233579_28082024053459_WEB.xml","28-Aug-2024","-"
"Cigniti Technologies Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/CIGNITITEC_28082024171245_BRSRtoSE.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233536_28082024051256_WEB.xml","28-Aug-2024","-"
"Speciality Restaurants Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SPECIALITY_28082024170030_BSENSELetterDated28082024BRSRReport.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233509_28082024050118_WEB.xml","28-Aug-2024","-"
"SINDHU TRADE LINKS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/SINDHUTRAD_28082024165505_BRSRsigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233488_28082024045523_WEB.xml","28-Aug-2024","-"
"KEYSTONE REALTORS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/RUSTOMJEE_28082024160859_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233419_28082024040915_WEB.xml","28-Aug-2024","-"
"CAPRI GLOBAL CAPITAL LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/CGCL_28082024143233_BRSR_PDF_Final_signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233309_28082024023252_WEB.xml","28-Aug-2024","-"
"Hindustan Foods Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/8237622664_28082024133423_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233273_28082024014415_WEB.xml","28-Aug-2024","-"
"RAMCO INDUSTRIES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/RAMCOIND_28082024111215_BRSR_Rpt_202324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233154_28082024111258_WEB.xml","28-Aug-2024","-"
"Manali Petrochemicals Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/MPLSECTL_28082024002629_SE_BRSR_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233127_28082024122717_WEB.xml","28-Aug-2024","-"
"Finolex Industries Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/polchaitanya_27082024235911_SEIntimationBRSRs.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233124_27082024115920_WEB.xml","27-Aug-2024","-"
"India Nippon Electricals Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/INDNIPPON2_27082024234256_INELBRSR27082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233122_27082024114307_WEB.xml","27-Aug-2024","-"
"Restaurant Brands Asia Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/RBA_27082024211737_FinalUpload.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233082_27082024091752_WEB.xml","27-Aug-2024","-"
"GFL LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/GFLLIMITED_27082024211006_GFL_Limited_BRSR_2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233078_27082024091021_WEB.xml","27-Aug-2024","-"
"Aditya Birla Fashion and Retail Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/ABFRL_27082024203302_SE.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233056_27082024083402_WEB.xml","27-Aug-2024","-"
"AGI Greenpac Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/HSIL_27082024201709_IntimationregardingBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233045_27082024082102_WEB.xml","27-Aug-2024","-"
"UFlex Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/DineshSharma_27082024190629_SIGNEDUFLEXNSEBSEBRSR2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232980_27082024070806_WEB.xml","27-Aug-2024","-"
"VISHNU PRAKASH R PUNGLIA LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/VPRPL_27082024185228_BRSRINTIMATION.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232941_27082024065242_WEB.xml","27-Aug-2024","-"
"Jagsonpal Pharmaceuticals Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/JAGSNPHARM_27082024185206_BSENSEIntimationBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232939_27082024065217_WEB.xml","27-Aug-2024","-"
"Uttam Sugar Mills Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/UTTAMSUGAR_27082024183025_BRSRSigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232920_27082024063251_WEB.xml","27-Aug-2024","-"
"Fedbank Financial Services Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/FEDFINA_27082024182233_coveringletter_BRSR_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232900_27082024062242_WEB.xml","27-Aug-2024","-"
"JAGRAN PRAKASHAN LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/JAGRAN_27082024181603_BRSR2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232894_27082024061652_WEB.xml","27-Aug-2024","-"
"Gateway Distriparks Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GATEWAY_28082024154223_GDL_BRSR_Intimation_F.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1233394_28082024034311_WEB.xml","27-Aug-2024","28-Aug-2024"
"Gujarat Pipavav Port Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GPPL_27082024174037_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232848_27082024054121_WEB.xml","27-Aug-2024","-"
"Krishana Phoschem Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/KRISHANA_27082024172256_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232820_27082024052326_WEB.xml","27-Aug-2024","-"
"Sandur Manganese & Iron Ores Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SANDUR_27082024164630_Ltr2SEsBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232778_27082024045756_WEB.xml","27-Aug-2024","-"
"Excel Industries Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/EXCELINDUS_27082024163755_BusinessResposibilityandSustainabilityReport20232024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232747_27082024043809_WEB.xml","27-Aug-2024","-"
"PSP Projects Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/PSPPROJECT_27082024163559_20240827_BRSR_50.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232746_27082024043639_WEB.xml","27-Aug-2024","-"
"UNIPHOS ENTERPRISES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/UNIENTER_27082024161937_BUSINESS_RESPONSIBILITY_AND_SUSTAINABILITY_REPORT_2023_24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232727_27082024042542_WEB.xml","27-Aug-2024","-"
"AMBIKA COTTON MILLS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/AMBIKCO_27082024141730_BRSR202324.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232590_27082024021742_WEB.xml","27-Aug-2024","-"
"Garware Technical Fibres Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GARFIBRES_27082024131202_BRSR2324FinalSEUpload27082024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232561_27082024011437_WEB.xml","27-Aug-2024","-"
"MASTEK LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/MASTEK12_27082024113850_BRSRsubmissionFY2024signed27th.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232500_27082024113958_WEB.xml","27-Aug-2024","-"
"Subros Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SUBROS_27082024013808_BRSR26082024SIGNEDSL2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232462_27082024013824_WEB.xml","27-Aug-2024","-"
"MAX HEALTHCARE INSTITUTE LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/MAXHEALTH_26082024234800_SE_Intimation_BRSR_Max.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232459_26082024114920_WEB.xml","26-Aug-2024","-"
"SHILPA MEDICARE LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/SHILPAMED_26082024215721_BRSRfinal.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232432_26082024100023_WEB.xml","26-Aug-2024","-"
"FSN E Commerce Ventures Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/NYKAA_26082024211934_3BRSRLetter.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232419_26082024091949_WEB.xml","26-Aug-2024","-"
"Sequent Scientific Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SEQUENT_26082024195246_sebrsr.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232389_26082024075310_WEB.xml","26-Aug-2024","-"
"ICICI Securities Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/ISECINDIA_26082024192447_SubmissionofBRSRReport.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232364_26082024072530_WEB.xml","26-Aug-2024","-"
"MSTC LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/MSTCLTD_26082024181834_SE566.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232267_26082024061859_WEB.xml","26-Aug-2024","-"
"Metro Brands Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/METROBRAND_26082024175214_BRSR_Report_with_covering_letter_signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232248_26082024055229_WEB.xml","26-Aug-2024","-"
"AXISCADES Technologies Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/AXISCADES_26082024145936_AxiscadesBRSRFY24.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1232057_26082024030427_WEB.xml","26-Aug-2024","-"
"SJVN Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/SJVN_26082024115007_brsr.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231998_26082024115053_WEB.xml","26-Aug-2024","-"
"DEN Networks Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/DEN_25082024135711_BRSR250824Gt.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231939_25082024015749_WEB.xml","25-Aug-2024","-"
"GMR Airports Infrastructure Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GMRINFRA_25082024002554_BRSRGIL2024.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231927_25082024122842_WEB.xml","25-Aug-2024","-"
"GMR Power and Urban Infra Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GPUIL_24082024232635_BRSRattach.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231919_24082024112726_WEB.xml","24-Aug-2024","-"
"JINDAL WORLDWIDE LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/JINDWORLD_24082024221133_SE_Filing_BRSR_signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231907_24082024101304_WEB.xml","24-Aug-2024","-"
"Innova Captab Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/INNOVACAPTAB_24082024185003_Intimation_BRSRSigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231857_24082024065018_WEB.xml","24-Aug-2024","-"
"Rashi Peripherals Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/RASHI2023_24082024181252_SEIntimationBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231845_24082024061446_WEB.xml","24-Aug-2024","-"
"Tatva Chintan Pharma Chem Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/TATVA_24082024173621_BF.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231832_24082024053723_WEB.xml","24-Aug-2024","-"
"Gravita India Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/GRAVITA_24082024113255_BRSRCoveringFinal.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231705_24082024113605_WEB.xml","24-Aug-2024","-"
"Zen Technologies Limited",2023,2024,"https://nsearchives.nseindia.com/corporate/ZENTEC_23082024194807_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231568_23082024074815_WEB.xml","23-Aug-2024","-"
"SHIPPING CORPORATION OF INDIA LAND AND ASSETS LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/SCILAL_23082024185200_SEIntimation.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231530_23082024065541_WEB.xml","23-Aug-2024","-"
"BCL INDUSTRIES LIMITED",2023,2024,"https://nsearchives.nseindia.com/corporate/BCLIND_23082024172531_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1231355_23082024052549_WEB.xml","23-Aug-2024","-"
